#time,x,y,location_type,rank,incubation_time
-9,-0.24393579390722148,51.561539743991474,house,0,4
-9,-0.2461376735338819,51.54318161626306,house,0,3
-9,-0.234056640444354,51.55005104033556,office,0,4
-9,-0.28414110981420393,51.5502388942325,office,0,4
-9,-0.2141199924760728,51.52906817389938,office,0,3
-9,-0.30650695623484797,51.569029213158494,house,0,5
-9,-0.28201156593022775,51.53536983081976,house,0,3
-9,-0.2621802858199696,51.53248057523725,house,0,2
-9,-0.28693346752269044,51.5275092039803,house,0,3
-9,-0.26456344609239946,51.567472854177176,house,0,5
-9,-0.26456344609239946,51.567472854177176,house,0,4
-9,-0.28831783562037455,51.58470169237986,house,0,5
-9,-0.2681765101416328,51.57593936721064,house,0,7
-9,-0.28874179744528833,51.55834836596698,house,0,4
-9,-0.28874179744528833,51.55834836596698,house,0,5
-9,-0.2921665412310763,51.55058433330809,house,0,2
-9,-0.28868110326749047,51.595720194664544,house,0,1
-9,-0.2868114082874919,51.595857384706676,house,0,6
-9,-0.19023224256415402,51.54081021954579,house,0,7
-9,-0.2326546608888695,51.56042820134117,house,0,4
-9,-0.23021965425165253,51.56191384086386,house,0,2
-9,-0.24813577315992252,51.56455501082781,house,0,1
-9,-0.2163585098224255,51.54722845713374,house,0,7
-9,-0.2620641600416526,51.54282703481139,house,0,3
-9,-0.24862826257596232,51.537610028485226,house,0,9
-9,-0.27657399271729244,51.55033029052417,house,0,1
-9,-0.3296147725132724,51.55362424809756,house,0,2
-9,-0.20317736886130525,51.54405849184206,house,0,4
-8,-0.31002543053061543,51.543619391718735,house,0,2
-8,-0.3290040912597795,51.56225149894983,house,0,4
-8,-0.21762378066400384,51.54417514666206,house,0,2
-8,-0.22305351698665585,51.5364484266135,house,0,4
-8,-0.3092617692056734,51.53871279239266,house,0,3
-8,-0.27784684589711406,51.55207318031061,house,0,3
-8,-0.2752019476488603,51.593016937444695,house,0,1
-8,-0.3292589648372076,51.55858780861076,house,0,4
-8,-0.3205591569891154,51.55641860203487,house,0,3
-8,-0.32412152027570096,51.55213593909087,house,0,2
-8,-0.31861077551840283,51.55033341210981,house,0,1
-8,-0.3075153564955577,51.567692796951484,house,0,5
-8,-0.2546610263745137,51.558561740418945,house,0,2
-8,-0.30802538844562,51.57704890682379,house,0,6
-8,-0.2855574890098925,51.564939609383934,house,0,4
-8,-0.30995828580018375,51.532845533873946,house,0,4
-8,-0.2216730961063848,51.56758278575867,house,0,6
-8,-0.29626990067850295,51.54917814018774,house,0,2
-8,-0.2286061343086613,51.53751759126717,house,0,5
-8,-0.19023224256415402,51.54081021954579,house,0,5
-8,-0.27813589484588536,51.57035031657119,house,0,2
-8,-0.31010382906209133,51.55486784702277,house,0,2
-8,-0.2594360696239472,51.58492965736717,house,0,7
-8,-0.19942426794280396,51.52732952192142,house,0,8
-8,-0.32308975292323,51.56232938556073,house,0,8
-8,-0.2284138945177016,51.54411628558145,office,0,4
-8,-0.28469589269328077,51.55198340478405,office,0,5
-8,-0.30123133160350296,51.568933639654404,house,0,4
-8,-0.30123133160350296,51.568933639654404,house,0,5
-8,-0.3021932786272339,51.580970917187834,house,0,2
-8,-0.28274593574343937,51.5354348432756,house,0,5
-8,-0.19740059966541526,51.545498405985064,house,0,4
-8,-0.27131162115863233,51.54837965720122,house,0,1
-8,-0.27131162115863233,51.54837965720122,house,0,5
-8,-0.2611778812199229,51.570814684338984,house,0,6
-8,-0.2611778812199229,51.570814684338984,house,0,3
-8,-0.2611778812199229,51.570814684338984,house,0,5
-8,-0.2615257419078027,51.568965888364126,house,0,2
-8,-0.26456344609239946,51.567472854177176,house,0,5
-8,-0.2756037575951846,51.5813253784608,house,0,6
-8,-0.2907166918005762,51.58298930655249,house,0,3
-8,-0.2907166918005762,51.58298930655249,house,0,5
-8,-0.28831783562037455,51.58470169237986,house,0,3
-8,-0.26493418872240526,51.57164053284862,house,0,1
-8,-0.3090843235020939,51.55765985854344,house,0,7
-8,-0.3090843235020939,51.55765985854344,house,0,5
-8,-0.3212199082414115,51.56132396542891,house,0,8
-8,-0.32815274406772194,51.55982338066179,house,0,6
-8,-0.31172310641381995,51.56516158121132,house,0,4
-8,-0.28905191513499945,51.56120140269236,house,0,5
-8,-0.2955809455317186,51.562807859408686,house,0,4
-8,-0.2931417675462023,51.56556045859849,house,0,3
-8,-0.29537631497753847,51.54659342221225,house,0,1
-8,-0.2858846903061638,51.5492960524039,house,0,1
-8,-0.2858846903061638,51.5492960524039,house,0,1
-8,-0.26731630767788567,51.598930534638825,house,0,3
-8,-0.27935433841476914,51.586809760397905,house,0,6
-8,-0.28868110326749047,51.595720194664544,house,0,6
-8,-0.2692373827157561,51.59091786175179,house,0,3
-8,-0.25712655378702387,51.58716217333488,house,0,6
-8,-0.19023224256415402,51.54081021954579,house,0,3
-8,-0.23628081953112987,51.55438486993204,house,0,6
-8,-0.21711907291223115,51.55055478284619,house,0,5
-8,-0.21711907291223115,51.55055478284619,house,0,2
-8,-0.24207982791559243,51.56713979337297,house,0,4
-8,-0.24207982791559243,51.56713979337297,house,0,7
-8,-0.24813577315992252,51.56455501082781,house,0,6
-8,-0.22333359868306432,51.53748549968475,house,0,4
-8,-0.2575714360862865,51.537604939791535,house,0,6
-8,-0.2620641600416526,51.54282703481139,house,0,2
-8,-0.2620641600416526,51.54282703481139,house,0,7
-8,-0.22097664857109123,51.5559458025334,house,0,1
-8,-0.27041611578583247,51.551137946632714,house,0,1
-8,-0.27657399271729244,51.55033029052417,house,0,4
-7,-0.3173713707508497,51.56497586522486,house,0,5
-7,-0.2217009347443465,51.53163384379068,house,0,2
-7,-0.21297225166531902,51.544390653059814,house,0,9
-7,-0.2476962661986549,51.55946038614,house,0,2
-7,-0.32615733528125435,51.56183713038798,house,0,3
-7,-0.2356942287332386,51.53900986732832,house,0,8
-7,-0.23500758953166748,51.546783998961736,house,0,5
-7,-0.30990966806926906,51.579473604746916,house,0,7
-7,-0.2888327767634198,51.580289286729595,house,0,1
-7,-0.2688219701435697,51.595075514701705,house,0,3
-7,-0.2983388609503362,51.589254469276725,house,0,4
-7,-0.29941632141427343,51.55785875373278,house,0,2
-7,-0.2872214068250097,51.55947618047995,house,0,2
-7,-0.26894233298201525,51.603240120300065,house,0,3
-7,-0.2107174310983012,51.53173923522565,house,0,4
-7,-0.24208236362200788,51.55188611676731,house,0,7
-7,-0.2133627424633675,51.54765810339882,house,0,2
-7,-0.21714757916704513,51.53056825286808,house,0,6
-7,-0.20972754940431151,51.55146974148601,house,0,6
-7,-0.31371061698348357,51.56867576503466,house,0,3
-7,-0.303664808788061,51.57130830522446,house,0,3
-7,-0.2002446639121231,51.529759803721,house,0,8
-7,-0.2367361089728675,51.553177926651216,house,0,5
-7,-0.3005989864924622,51.58127394197485,house,0,1
-7,-0.22581038085347518,51.556064397035065,house,0,8
-7,-0.2918782236961323,51.57290732387802,office,0,8
-7,-0.290048490929611,51.59520148747961,office,0,7
-7,-0.3107356521794993,51.53246299967133,house,0,3
-7,-0.27131162115863233,51.54837965720122,house,0,6
-7,-0.2615257419078027,51.568965888364126,house,0,1
-7,-0.26456344609239946,51.567472854177176,house,0,4
-7,-0.26493418872240526,51.57164053284862,house,0,2
-7,-0.3212199082414115,51.56132396542891,house,0,3
-7,-0.3057081478446607,51.56496176466078,house,0,7
-7,-0.29381098554182383,51.565729155747334,house,0,2
-7,-0.29173311247025585,51.592983491220245,house,0,2
-7,-0.2752019476488603,51.593016937444695,house,0,6
-7,-0.19501758596675475,51.54173155591042,house,0,7
-7,-0.23021965425165253,51.56191384086386,house,0,4
-7,-0.2354715633518029,51.565088207295986,house,0,5
-7,-0.22333359868306432,51.53748549968475,house,0,5
-7,-0.22702269243818599,51.53850256700347,house,0,4
-7,-0.2163585098224255,51.54722845713374,house,0,3
-7,-0.2163585098224255,51.54722845713374,house,0,3
-7,-0.25938688218723155,51.538383465501596,house,0,2
-7,-0.26006706711912086,51.537956486451776,house,0,1
-7,-0.26006706711912086,51.537956486451776,house,0,5
-7,-0.2620641600416526,51.54282703481139,house,0,6
-7,-0.219211936775147,51.53038139104703,house,0,2
-7,-0.22616363925833805,51.55491496845281,house,0,1
-7,-0.22097664857109123,51.5559458025334,house,0,5
-6,-0.2515467149223564,51.55653014795932,house,0,8
-6,-0.3313273968585931,51.55457925447075,house,0,2
-6,-0.24008062647835876,51.57524576703168,house,0,6
-6,-0.252726462455568,51.58683645448265,house,0,6
-6,-0.2503525577080765,51.550128775198544,house,0,3
-6,-0.26921749455925476,51.60065211560139,house,0,3
-6,-0.2241415468587263,51.53090629624461,house,0,4
-6,-0.2869299332637278,51.56458066238564,house,0,3
-6,-0.21404634919302135,51.545406885518744,house,0,4
-6,-0.2515467149223564,51.55653014795932,house,0,1
-6,-0.3075569224159393,51.55672309323414,house,0,5
-6,-0.21654182547336653,51.55536529646931,house,0,4
-6,-0.29330581988375387,51.55163171626852,house,0,2
-6,-0.2474435416706994,51.55784680365843,house,0,2
-6,-0.2948376291062185,51.56548802100186,house,0,3
-6,-0.2199381943076817,51.53195028224693,house,0,7
-6,-0.28671267156631663,51.53337532546577,house,0,3
-6,-0.22051818770745665,51.53282226300813,house,0,4
-6,-0.2988454852589375,51.544768486216896,house,0,4
-6,-0.2501159405435521,51.5614116019078,house,0,4
-6,-0.32982799331172863,51.560911067094075,house,0,2
-6,-0.2789502552716535,51.55332400184788,house,0,1
-6,-0.3181371141665889,51.565160660344446,house,0,4
-6,-0.29258982308143705,51.53763240680846,house,0,3
-6,-0.2963573928799967,51.579815343459146,house,0,5
-6,-0.2643080315506836,51.54281831030442,office,0,2
-6,-0.3207250890655842,51.57883129991809,office,0,4
-6,-0.3169555858666093,51.5738841673153,office,0,1
-6,-0.24100105927231463,51.567075391768526,office,0,4
-6,-0.30459826619195074,51.56871798300173,house,0,7
-6,-0.30459826619195074,51.56871798300173,house,0,9
-6,-0.3006449930691613,51.57005923783684,house,0,4
-6,-0.3005989864924622,51.58127394197485,house,0,4
-6,-0.19740059966541526,51.545498405985064,house,0,4
-6,-0.3107356521794993,51.53246299967133,house,0,5
-6,-0.3107356521794993,51.53246299967133,house,0,7
-6,-0.3107356521794993,51.53246299967133,house,0,5
-6,-0.2546610263745137,51.558561740418945,house,0,3
-6,-0.2669608892173742,51.56721004408627,house,0,3
-6,-0.2856827239671269,51.570038215177185,house,0,1
-6,-0.2888327767634198,51.580289286729595,house,0,5
-6,-0.31340468642126457,51.55722679592967,house,0,3
-6,-0.32815274406772194,51.55982338066179,house,0,4
-6,-0.32815274406772194,51.55982338066179,house,0,3
-6,-0.3177320156575886,51.56694960667255,house,0,4
-6,-0.3177320156575886,51.56694960667255,house,0,2
-6,-0.3054804159229824,51.55656890099601,house,0,1
-6,-0.29626990067850295,51.54917814018774,house,0,2
-6,-0.2788696818765082,51.55083883030969,house,0,1
-6,-0.31861077551840283,51.55033341210981,house,0,3
-6,-0.32412152027570096,51.55213593909087,house,0,6
-6,-0.32412152027570096,51.55213593909087,house,0,1
-6,-0.2568609531926918,51.59447914662861,house,0,4
-6,-0.29107951923980996,51.593195900840364,house,0,2
-6,-0.280520390713511,51.59381817338461,house,0,6
-6,-0.2624709611760419,51.58464431694948,house,0,3
-6,-0.25521184869046726,51.58804074393221,house,0,1
-6,-0.25712655378702387,51.58716217333488,house,0,6
-6,-0.23021965425165253,51.56191384086386,house,0,6
-6,-0.23776687503096539,51.56370107166405,house,0,6
-6,-0.2504531854175612,51.56026928045385,house,0,4
-6,-0.22333359868306432,51.53748549968475,house,0,5
-6,-0.22937332437329508,51.54489728688362,house,0,1
-6,-0.22493488086577101,51.54312015463013,house,0,3
-6,-0.2575714360862865,51.537604939791535,house,0,5
-6,-0.26006706711912086,51.537956486451776,house,0,5
-6,-0.2620641600416526,51.54282703481139,house,0,5
-6,-0.24069632732953766,51.537487328080545,house,0,3
-6,-0.31002543053061543,51.543619391718735,house,0,3
-6,-0.2141199924760728,51.52906817389938,house,0,1
-5,-0.27536148990804515,51.58684551300168,house,0,2
-5,-0.3178907568996141,51.55872031464175,house,0,2
-5,-0.20182868444695864,51.54267591387834,house,0,3
-5,-0.2798186651156779,51.58007752481389,house,0,4
-5,-0.2921905742417286,51.55098520320828,house,0,4
-5,-0.21152748982292405,51.550504855042725,house,0,8
-5,-0.27741438502170623,51.59443267830775,house,0,6
-5,-0.21124841728189678,51.54465686531782,house,0,5
-5,-0.2532756459683446,51.57565219222515,house,0,8
-5,-0.2943323977894082,51.59273323509564,house,0,1
-5,-0.2188815986245813,51.544202404036824,house,0,5
-5,-0.196014803015222,51.54119216342523,house,0,4
-5,-0.26881119917813234,51.566513850243695,house,0,5
-5,-0.31769366427828205,51.57982411605841,house,0,4
-5,-0.21040157870261647,51.530680825867925,house,0,4
-5,-0.26145479362893365,51.5900806732466,house,0,5
-5,-0.3141355914471775,51.582866915705324,house,0,3
-5,-0.2419316772345607,51.53553344440311,house,0,3
-5,-0.23719484361879373,51.53235992442766,house,0,4
-5,-0.22605135984997327,51.538748096618,house,0,3
-5,-0.2427200329415503,51.5398537342592,house,0,4
-5,-0.3087505391139145,51.549404403807074,house,0,8
-5,-0.26445230471645914,51.55161706520018,house,0,6
-5,-0.2612596058059371,51.55219830938087,house,0,1
-5,-0.3088524654397942,51.55139968163525,house,0,3
-5,-0.27293828711128376,51.552127245115344,office,0,4
-5,-0.3041774516601922,51.58969311140821,office,0,3
-5,-0.3005989864924622,51.58127394197485,house,0,5
-5,-0.2575051712403712,51.57757555767622,house,0,6
-5,-0.2681765101416328,51.57593936721064,house,0,2
-5,-0.3205591569891154,51.55641860203487,house,0,5
-5,-0.3205591569891154,51.55641860203487,house,0,4
-5,-0.2872214068250097,51.55947618047995,house,0,1
-5,-0.3054804159229824,51.55656890099601,house,0,2
-5,-0.2955809455317186,51.562807859408686,house,0,6
-5,-0.2940216920394307,51.5620957496958,house,0,6
-5,-0.29626990067850295,51.54917814018774,house,0,7
-5,-0.29626990067850295,51.54917814018774,house,0,5
-5,-0.2940346205425243,51.543922718935924,house,0,3
-5,-0.300352951608613,51.55306278284399,house,0,2
-5,-0.30341511083801664,51.55228766129081,house,0,6
-5,-0.30341511083801664,51.55228766129081,house,0,6
-5,-0.28265525503133104,51.54938261436981,house,0,5
-5,-0.32412152027570096,51.55213593909087,house,0,6
-5,-0.30670045340354213,51.58819054313137,house,0,3
-5,-0.2964432422561732,51.58827804213876,house,0,1
-5,-0.2964432422561732,51.58827804213876,house,0,4
-5,-0.2692373827157561,51.59091786175179,house,0,3
-5,-0.2692373827157561,51.59091786175179,house,0,3
-5,-0.24327998938353423,51.56666416180439,house,0,3
-5,-0.24306046193764413,51.56184302957064,house,0,5
-5,-0.24889379829786604,51.56053058416534,house,0,5
-5,-0.2217009347443465,51.53163384379068,house,0,4
-5,-0.21762378066400384,51.54417514666206,house,0,5
-5,-0.22224780501343938,51.54076422022234,house,0,1
-5,-0.22937332437329508,51.54489728688362,house,0,1
-5,-0.22937332437329508,51.54489728688362,house,0,6
-5,-0.2133627424633675,51.54765810339882,house,0,4
-5,-0.24733205724614177,51.54294258143825,house,0,2
-5,-0.2337635116848197,51.54509126045901,house,0,5
-5,-0.24069632732953766,51.537487328080545,house,0,6
-5,-0.234056640444354,51.55005104033556,house,0,2
-5,-0.2141199924760728,51.52906817389938,house,0,3
-5,-0.2141199924760728,51.52906817389938,house,0,2
-5,-0.2141199924760728,51.52906817389938,house,0,4
-5,-0.2141199924760728,51.52906817389938,house,0,4
-5,-0.2141199924760728,51.52906817389938,house,0,4
-5,-0.2141199924760728,51.52906817389938,house,0,3
-5,-0.2141199924760728,51.52906817389938,house,0,3
-4,-0.27094395670305577,51.589068207084054,house,0,5
-4,-0.21745204463283765,51.547142618622324,house,0,5
-4,-0.24732215611846278,51.553676134883716,house,0,3
-4,-0.2867118666349688,51.55070662317213,house,0,6
-4,-0.23376054902794186,51.545058107003676,house,0,8
-4,-0.2024660969420197,51.544991943386584,house,0,3
-4,-0.2275994365248423,51.56251530635462,house,0,5
-4,-0.30805496834147933,51.55034389302015,house,0,2
-4,-0.3044267276857684,51.582199264470496,house,0,3
-4,-0.25236631460375425,51.581556782840906,house,0,1
-4,-0.2733892749635704,51.548611273940196,house,0,3
-4,-0.2201159229749666,51.54857141549307,house,0,5
-4,-0.23191334297792374,51.55471005913185,house,0,4
-4,-0.28586109105377616,51.570816285747405,house,0,2
-4,-0.324031214484593,51.5631073677958,house,0,6
-4,-0.27797007889998004,51.587721913699895,house,0,4
-4,-0.2933125511812425,51.588074303771045,house,0,3
-4,-0.21668337205569888,51.540354371219145,house,0,1
-4,-0.33178594029448594,51.55608876366238,house,0,5
-4,-0.2836366482457163,51.552089479508524,house,0,2
-4,-0.2635104180360662,51.57431330410074,house,0,4
-4,-0.28359534256114194,51.5520189444829,house,0,3
-4,-0.24032768195044407,51.574357161541535,house,0,5
-4,-0.22193990477037212,51.55152879814815,house,0,5
-4,-0.31291858842663606,51.569518619887674,house,0,5
-4,-0.21299231568197954,51.54506945075281,supermarket,0,5
-4,-0.3179457576134935,51.555214206337745,office,0,5
-4,-0.31851195783232644,51.559324606747396,office,0,4
-4,-0.303664808788061,51.57130830522446,house,0,4
-4,-0.3107356521794993,51.53246299967133,house,0,6
-4,-0.26650288790074994,51.58255915869414,house,0,3
-4,-0.3290040912597795,51.56225149894983,house,0,3
-4,-0.31371061698348357,51.56867576503466,house,0,6
-4,-0.2872214068250097,51.55947618047995,house,0,1
-4,-0.3032793861551073,51.55954548080083,house,0,5
-4,-0.290807047727069,51.54670187348154,house,0,1
-4,-0.29330581988375387,51.55163171626852,house,0,1
-4,-0.2710718691029168,51.591956905579146,house,0,3
-4,-0.2688219701435697,51.595075514701705,house,0,2
-4,-0.2688219701435697,51.595075514701705,house,0,12
-4,-0.2752019476488603,51.593016937444695,house,0,2
-4,-0.25521184869046726,51.58804074393221,house,0,2
-4,-0.19322064018999324,51.54162595927488,house,0,5
-4,-0.23776687503096539,51.56370107166405,house,0,5
-4,-0.2354715633518029,51.565088207295986,house,0,5
-4,-0.2476962661986549,51.55946038614,house,0,5
-4,-0.22305351698665585,51.5364484266135,house,0,1
-4,-0.22305351698665585,51.5364484266135,house,0,3
-4,-0.22333359868306432,51.53748549968475,house,0,4
-4,-0.2217009347443465,51.53163384379068,house,0,4
-4,-0.2217009347443465,51.53163384379068,house,0,2
-4,-0.22224780501343938,51.54076422022234,house,0,5
-4,-0.22224780501343938,51.54076422022234,house,0,6
-4,-0.22605739492411506,51.53768382760568,house,0,5
-4,-0.2163585098224255,51.54722845713374,house,0,4
-4,-0.2643080315506836,51.54281831030442,house,0,1
-4,-0.2643080315506836,51.54281831030442,house,0,3
-4,-0.3292589648372076,51.55858780861076,house,0,4
-4,-0.3292589648372076,51.55858780861076,house,0,5
-4,-0.27795940262823593,51.551036856537316,house,0,8
-3,-0.27021308310181735,51.59630422531391,house,0,1
-3,-0.29796948915624255,51.571225628072675,house,0,2
-3,-0.19304568164833083,51.52715093208289,house,0,1
-3,-0.26456870461601834,51.58292731513249,house,0,2
-3,-0.27977451809045395,51.56837669402358,house,0,6
-3,-0.22034265293809763,51.53966137168163,house,0,4
-3,-0.2934718746184363,51.57553199720376,house,0,4
-3,-0.2932883277994855,51.59363972876911,house,0,7
-3,-0.21696163889227163,51.53011364409483,house,0,6
-3,-0.2052535004857622,51.530428828867755,house,0,5
-3,-0.2428463705152429,51.56659988336613,house,0,5
-3,-0.2937304949404038,51.56031423509638,house,0,5
-3,-0.2561958324770427,51.58889885604332,house,0,4
-3,-0.1997821698314871,51.52554642432112,house,0,5
-3,-0.28399059639055774,51.570920786438954,house,0,5
-3,-0.26838437142897187,51.59526453691886,house,0,4
-3,-0.30405827690792653,51.542062432718566,house,0,1
-3,-0.19307783660194014,51.52768588629338,house,0,3
-3,-0.24177172721918852,51.56805696695393,house,0,4
-3,-0.21032777322429883,51.531726862777184,house,0,7
-3,-0.26062159931394374,51.56981842442679,house,0,5
-3,-0.31522909995999154,51.5865873930379,house,0,4
-3,-0.2897441516639638,51.54476708921613,house,0,8
-3,-0.2711574618018646,51.58907755967275,house,0,3
-3,-0.2535973232089604,51.5817390124206,house,0,2
-3,-0.2715027397883062,51.600320757974735,leisure,0,5
-3,-0.20474096151914759,51.54534179297051,office,0,1
-3,-0.27613468340545383,51.58841676812102,office,0,5
-3,-0.20259270289512812,51.54971415957864,office,0,5
-3,-0.30123133160350296,51.568933639654404,house,0,2
-3,-0.303664808788061,51.57130830522446,house,0,4
-3,-0.3108268978412255,51.575929015112486,house,0,2
-3,-0.3108268978412255,51.575929015112486,house,0,4
-3,-0.28274593574343937,51.5354348432756,house,0,4
-3,-0.29258982308143705,51.53763240680846,house,0,3
-3,-0.31340468642126457,51.55722679592967,house,0,4
-3,-0.32363984614082275,51.55810547302079,house,0,4
-3,-0.32815274406772194,51.55982338066179,house,0,2
-3,-0.3251872378215816,51.5569524606602,house,0,3
-3,-0.3075153564955577,51.567692796951484,house,0,3
-3,-0.3075153564955577,51.567692796951484,house,0,2
-3,-0.3177320156575886,51.56694960667255,house,0,1
-3,-0.2869299332637278,51.56458066238564,house,0,8
-3,-0.2948376291062185,51.56548802100186,house,0,3
-3,-0.2948376291062185,51.56548802100186,house,0,2
-3,-0.290807047727069,51.54670187348154,house,0,5
-3,-0.2789502552716535,51.55332400184788,house,0,6
-3,-0.28469589269328077,51.55198340478405,house,0,5
-3,-0.30670045340354213,51.58819054313137,house,0,3
-3,-0.2925200028141973,51.59372604812186,house,0,2
-3,-0.2845974820336351,51.596583580074714,house,0,7
-3,-0.19322064018999324,51.54162595927488,house,0,1
-3,-0.19023224256415402,51.54081021954579,house,0,6
-3,-0.21711907291223115,51.55055478284619,house,0,4
-3,-0.2474435416706994,51.55784680365843,house,0,3
-3,-0.2504531854175612,51.56026928045385,house,0,4
-3,-0.22305351698665585,51.5364484266135,house,0,7
-3,-0.22224780501343938,51.54076422022234,house,0,3
-3,-0.21668337205569888,51.540354371219145,house,0,4
-3,-0.2284138945177016,51.54411628558145,house,0,3
-3,-0.22493488086577101,51.54312015463013,house,0,7
-3,-0.2508512173328456,51.534067338798394,house,0,8
-3,-0.2643080315506836,51.54281831030442,house,0,4
-3,-0.2643080315506836,51.54281831030442,house,0,6
-3,-0.234056640444354,51.55005104033556,house,0,4
-3,-0.25236631460375425,51.581556782840906,house,0,5
-3,-0.25236631460375425,51.581556782840906,house,0,7
-3,-0.21343464410397675,51.52590497871641,house,0,7
-2,-0.22536452185569625,51.549202777156545,house,0,3
-2,-0.3165222999031311,51.57914274628727,house,0,5
-2,-0.2601664404909869,51.570096273935484,house,0,5
-2,-0.2538420359490576,51.591023314240466,house,0,3
-2,-0.25831443467321735,51.57235794139123,house,0,4
-2,-0.29360783370408994,51.55997096234896,house,0,6
-2,-0.2168938060627189,51.537162314243815,house,0,5
-2,-0.2173422318865217,51.52921681670751,house,0,6
-2,-0.2316196223846813,51.54420903176318,house,0,3
-2,-0.22333706975721113,51.53004139043034,house,0,6
-2,-0.2947920377272043,51.592558033941174,house,0,5
-2,-0.28440400505032154,51.55329060670483,house,0,9
-2,-0.2798254327908714,51.591900907351,house,0,4
-2,-0.22071871203303003,51.53250779156961,house,0,5
-2,-0.25444919727335286,51.549942581701806,house,0,5
-2,-0.2888490188224191,51.59685342288076,house,0,4
-2,-0.21490842125561863,51.54780102146387,house,0,1
-2,-0.2455335630597189,51.534399948372986,house,0,3
-2,-0.27655130431698893,51.58766225894039,house,0,4
-2,-0.2917012258469688,51.5792697619824,house,0,5
-2,-0.2183241470795067,51.556009198042055,house,0,2
-2,-0.28353022692415986,51.58483560002515,house,0,3
-2,-0.2602000387937091,51.59692811072744,house,0,6
-2,-0.260248734758961,51.53881482256007,house,0,1
-2,-0.31187332807381757,51.54979051720085,house,0,4
-2,-0.3003007691770552,51.590595659825524,office,0,5
-2,-0.2069439243918464,51.53237489191821,office,0,5
-2,-0.3035208410385119,51.5763998776985,office,0,2
-2,-0.20703974120035468,51.529984432804184,office,0,7
-2,-0.30802538844562,51.57704890682379,house,0,1
-2,-0.28586109105377616,51.570816285747405,house,0,4
-2,-0.2888327767634198,51.580289286729595,house,0,6
-2,-0.3178907568996141,51.55872031464175,house,0,8
-2,-0.32982799331172863,51.560911067094075,house,0,5
-2,-0.2948376291062185,51.56548802100186,house,0,5
-2,-0.2948376291062185,51.56548802100186,house,0,3
-2,-0.3088524654397942,51.55139968163525,house,0,2
-2,-0.2988454852589375,51.544768486216896,house,0,4
-2,-0.28414110981420393,51.5502388942325,house,0,5
-2,-0.28469589269328077,51.55198340478405,house,0,4
-2,-0.28469589269328077,51.55198340478405,house,0,2
-2,-0.26921749455925476,51.60065211560139,house,0,4
-2,-0.3041774516601922,51.58969311140821,house,0,7
-2,-0.2925200028141973,51.59372604812186,house,0,4
-2,-0.2943323977894082,51.59273323509564,house,0,3
-2,-0.2688219701435697,51.595075514701705,house,0,8
-2,-0.3141355914471775,51.582866915705324,house,0,7
-2,-0.3207250890655842,51.57883129991809,house,0,8
-2,-0.2216730961063848,51.56758278575867,house,0,2
-2,-0.21552671726637107,51.553756506888114,house,0,3
-2,-0.23824017130676245,51.56463089620015,house,0,7
-2,-0.24100105927231463,51.567075391768526,house,0,1
-2,-0.22605135984997327,51.538748096618,house,0,3
-2,-0.22605739492411506,51.53768382760568,house,0,6
-2,-0.2284138945177016,51.54411628558145,house,0,4
-2,-0.21404634919302135,51.545406885518744,house,0,5
-2,-0.21532976826768738,51.545461652548376,house,0,5
-2,-0.26090009379082385,51.54603451891565,house,0,5
-2,-0.26090009379082385,51.54603451891565,house,0,4
-2,-0.2503525577080765,51.550128775198544,house,0,3
-2,-0.2361525995686358,51.53622131335644,house,0,3
-2,-0.23500758953166748,51.546783998961736,house,0,4
-2,-0.27795940262823593,51.551036856537316,house,0,10
-2,-0.20182868444695864,51.54267591387834,house,0,6
-2,-0.2107174310983012,51.53173923522565,house,0,3
-2,-0.25236631460375425,51.581556782840906,house,0,6
-2,-0.25236631460375425,51.581556782840906,house,0,3
-2,-0.25236631460375425,51.581556782840906,house,0,2
-1,-0.22641602973666206,51.53989508633162,house,0,4
-1,-0.3223024042685899,51.55865262064957,house,0,4
-1,-0.2663715891678369,51.56348762049926,house,0,4
-1,-0.3179319525429161,51.550537462293995,house,0,3
-1,-0.21749163433196178,51.54561325008404,house,0,4
-1,-0.2038989406293634,51.55068355564788,house,0,4
-1,-0.2707218887647684,51.550054578904344,house,0,3
-1,-0.2636464413037616,51.55258385863895,house,0,4
-1,-0.232132116063999,51.56065612610512,house,0,4
-1,-0.21250315868777306,51.543242061779786,house,0,5
-1,-0.28657837212588144,51.583101500679675,house,0,4
-1,-0.25571603426924383,51.57379291890334,house,0,1
-1,-0.23485101706388295,51.56281349312092,house,0,2
-1,-0.2924372933446305,51.563782446627805,house,0,8
-1,-0.31428115849562194,51.57092395430453,house,0,7
-1,-0.21720425785487113,51.536751983854316,house,0,6
-1,-0.26570688819537563,51.60326881082077,house,0,2
-1,-0.26682560706819514,51.56769327775492,house,0,2
-1,-0.24270113632044057,51.56527406412625,house,0,5
-1,-0.2022251332396232,51.531509176997254,house,0,6
-1,-0.3025736067826774,51.557279697023894,house,0,4
-1,-0.29244480977084114,51.560211296287115,house,0,2
-1,-0.2499873937369449,51.583000014584364,house,0,5
-1,-0.26829975652151317,51.59997879217522,house,0,1
-1,-0.2246946849563286,51.53209513330411,house,0,5
-1,-0.29725709658809873,51.57528917150008,shopping,0,2
-1,-0.24363759898213214,51.55780702779599,office,0,7
-1,-0.2584355038409532,51.54252413252387,office,0,3
-1,-0.26549728514262844,51.54186995494971,office,0,5
-1,-0.29935439745949455,51.5490581779618,office,0,6
