type,x,y,sqm
house,-2.7217335591053504,53.32315410968314,0
house,-2.7190430826334735,53.323708290278816,0
house,-2.7272264489042453,53.32159931910256,0
house,-2.717365311966346,53.32123426358881,0
house,-2.722448337571549,53.322771602816246,0
house,-2.7203273535165615,53.3238146484074,0
house,-2.725822889100442,53.32207664803316,0
house,-2.7220404352407845,53.31976209262074,0
house,-2.726400909776239,53.32275010370481,0
house,-2.7238778812472733,53.32135124195149,0
house,-2.7210495561139334,53.32417988720087,0
house,-2.7219708563887424,53.32239301930642,0
house,-2.727268467141057,53.32202737009155,0
house,-2.7198699396202697,53.32390233106503,0
house,-2.7228024716732984,53.324951244569085,0
house,-2.721876005142417,53.319576787264765,0
house,-2.7179160886267226,53.32147783263026,0
house,-2.7236230769010743,53.320680963584806,0
house,-2.7214477342123646,53.31963444754784,0
house,-2.722572637038015,53.321391868534114,0
house,-2.7253830618154082,53.32312967314991,0
house,-2.7199881988348036,53.324508427952466,0
house,-2.7229529995332813,53.31997189575669,0
house,-2.72439598306295,53.32472146137328,0
house,-2.7213956753440547,53.32530617531614,0
house,-2.7251760598155705,53.32162290874849,0
house,-2.7202374252257595,53.32030546169265,0
house,-2.728127404496829,53.32074897223317,0
house,-2.723898059067526,53.321782521776164,0
house,-2.7195439002820114,53.31966006474141,0
house,-2.723466910925169,53.32336818041819,0
house,-2.7180773765255735,53.320848276178744,0
house,-2.7193241580500165,53.31936348831307,0
house,-2.7231983165427667,53.32226615798524,0
house,-2.7249095099361593,53.3213758814509,0
house,-2.7226812785595684,53.32167979992023,0
house,-2.720588194237312,53.322508336577215,0
house,-2.727234412446788,53.32114686785936,0
house,-2.7225164463628584,53.32167658389316,0
house,-2.7223545002133607,53.31974292898542,0
house,-2.7206262621084214,53.323402874141756,0
house,-2.7217152738193295,53.32576195784812,0
house,-2.72287722201076,53.32182897185966,0
house,-2.721666234571193,53.32172286500075,0
house,-2.7231484769932406,53.322563882097306,0
house,-2.722433205129849,53.31958963058538,0
house,-2.720716520587568,53.32470911335562,0
house,-2.721443437322641,53.32585577851646,0
house,-2.724979055878157,53.32352856660542,0
house,-2.723104947048792,53.32110861381033,0
house,-2.72118209557332,53.323751033805365,0
house,-2.722209202965502,53.3244393647957,0
house,-2.7219507372275857,53.32440997520883,0
house,-2.7218507482277428,53.320444971574645,0
house,-2.7218344824993386,53.319607717994565,0
house,-2.7208377555161216,53.32008585249059,0
house,-2.7220065842596712,53.32288286650201,0
house,-2.7179802463062956,53.32102407255212,0
house,-2.726939969042904,53.321139703222045,0
house,-2.721368054518091,53.319450017959696,0
house,-2.7192224337525333,53.32099799671434,0
house,-2.7220499398584894,53.31937039885791,0
house,-2.722471927619992,53.325465037150146,0
house,-2.718035487737783,53.32049882463404,0
house,-2.7214958314954756,53.3207164329613,0
house,-2.725860478838939,53.32303537734002,0
house,-2.724189164134459,53.32045646222885,0
house,-2.7227308078398518,53.32141648046602,0
house,-2.7186768393443494,53.32273423503996,0
house,-2.723528008886879,53.3220158397857,0
house,-2.7211663830488213,53.32593896010078,0
house,-2.721869516178355,53.32124324233611,0
house,-2.7195272110268545,53.323548744699,0
house,-2.7228508295411364,53.32126017364831,0
house,-2.72061007611543,53.322389684597525,0
house,-2.72009734836352,53.321261508357395,0
house,-2.7215575132261676,53.322950910615106,0
house,-2.719695520614048,53.32390454670153,0
house,-2.7228182248516677,53.32133446190558,0
house,-2.718623054914892,53.323559287569026,0
house,-2.7253339235536678,53.32109927812638,0
house,-2.723237191462467,53.3240798132693,0
house,-2.7221796516553782,53.32138940679965,0
house,-2.7213752276237178,53.32597229238659,0
house,-2.7249409639632605,53.32264959551577,0
house,-2.724754447659401,53.32068125591954,0
house,-2.7271352658195234,53.32174377655352,0
house,-2.727851813349407,53.322004105807984,0
house,-2.722835397034539,53.324793425386815,0
house,-2.7176933508570844,53.32120352891743,0
house,-2.7226406499699154,53.32310196188679,0
house,-2.7259237489203283,53.32349485113528,0
house,-2.7255519885097788,53.322254742902054,0
house,-2.7214016423791394,53.32279255672019,0
house,-2.72163926471957,53.32447961805317,0
house,-2.7227965818069646,53.325419182455086,0
house,-2.723854719897863,53.32116457926945,0
house,-2.7273064237130025,53.32214561779339,0
house,-2.7199355090614357,53.321409479754095,0
house,-2.7185202213543915,53.321228987147315,0
house,-2.7194762098401144,53.322922038695275,0
house,-2.7254640995225965,53.32036456842211,0
house,-2.7221560650701715,53.323018127693196,0
house,-2.7244690056519802,53.32101228586389,0
house,-2.7206707875143854,53.322644211248864,0
house,-2.7278068570213705,53.322112928769265,0
house,-2.7265730666468886,53.32237016887666,0
house,-2.7263139955299778,53.320908397260894,0
house,-2.722222722289646,53.32563816758149,0
house,-2.724445545802747,53.32443369945357,0
house,-2.7200158170039463,53.324094033662334,0
house,-2.7192164489048576,53.324069861987454,0
house,-2.723879750498352,53.324063999373266,0
house,-2.7215107212385794,53.324959112180515,0
house,-2.724100725779784,53.32342390127372,0
house,-2.7190657958750957,53.32216917830666,0
house,-2.7238143749439447,53.32488323360397,0
house,-2.721380547382504,53.31967809494229,0
house,-2.72095411914137,53.32580401940566,0
house,-2.72467177775428,53.32259822525593,0
house,-2.719705943949637,53.319676637117254,0
house,-2.720839055194953,53.32087523333221,0
house,-2.725093744151195,53.322310913182235,0
house,-2.723016706219725,53.320368084559995,0
house,-2.7185243528544447,53.32001423981025,0
house,-2.7256564829215257,53.32248515861466,0
house,-2.7217882469896684,53.31956850905769,0
house,-2.723268584561725,53.321548517470966,0
house,-2.7262344072818423,53.322718645376206,0
house,-2.7191752407391228,53.32323349030883,0
house,-2.7194117843320034,53.31986505659898,0
house,-2.7241937646775947,53.32368738029546,0
house,-2.7226538370182407,53.32486780276042,0
house,-2.7262522024894635,53.3238434840217,0
house,-2.7201404115373973,53.325218341741056,0
house,-2.723338692153565,53.321629883636554,0
house,-2.7188807130120147,53.32072066956035,0
house,-2.7197418625455083,53.32340316816993,0
house,-2.719728217199066,53.321774263720364,0
house,-2.719612462225592,53.31983901637376,0
house,-2.72474705106352,53.32267037158624,0
house,-2.7279855001016475,53.321309397089415,0
house,-2.719235069070984,53.323451511039565,0
house,-2.719045632098164,53.32389665799221,0
house,-2.719405311854831,53.32055368295593,0
house,-2.725104115720366,53.32307494364362,0
house,-2.719086744235444,53.32105783665733,0
house,-2.720748638465174,53.32348710126912,0
house,-2.721127836038688,53.320596300414,0
house,-2.7202793494753763,53.32311657629722,0
house,-2.7201130857338023,53.322122636512304,0
house,-2.722461609682976,53.320133883569234,0
house,-2.7192664208970085,53.32422537900189,0
house,-2.722236306786228,53.32364543228429,0
house,-2.7211831639885,53.32504623426702,0
house,-2.7257472665467697,53.32259165726372,0
house,-2.7272529286920304,53.321930858695,0
house,-2.7227329684297037,53.325163826972094,0
house,-2.7217243864257266,53.321987155377755,0
house,-2.718784588838136,53.32046439001794,0
house,-2.723814061012068,53.32105608213213,0
house,-2.724873884293367,53.32033355725919,0
house,-2.719224655391377,53.32047580073347,0
house,-2.7208282070443257,53.322505416501286,0
house,-2.719631434634528,53.32248958279676,0
house,-2.7216001115751083,53.319551345991854,0
house,-2.7240409683970186,53.32330205914705,0
house,-2.726577264712038,53.32287158447745,0
house,-2.7232857867879625,53.3232214922872,0
house,-2.7262175507928403,53.32294557324717,0
house,-2.7243292572692126,53.32054282632054,0
house,-2.7244647475508406,53.32307742732101,0
house,-2.718668588362893,53.32067375857908,0
house,-2.721044786055023,53.32023040330055,0
house,-2.721007451288609,53.324810684535215,0
house,-2.721833085379896,53.32437515764193,0
house,-2.7180449225050984,53.320756716161156,0
house,-2.719994456311709,53.323814772056764,0
house,-2.7209009035398064,53.32023151450818,0
house,-2.7208616131004457,53.324963709008536,0
house,-2.7213681324116687,53.3257023947813,0
house,-2.7254317274937123,53.32238841593922,0
house,-2.719610437831328,53.32398685149108,0
house,-2.721430249440203,53.32108723719567,0
house,-2.723317976649473,53.32252770904667,0
house,-2.7201823150997066,53.3236865915381,0
house,-2.7220863678009377,53.32555529944092,0
house,-2.7205470112955457,53.32534463671309,0
house,-2.727573993419989,53.32088052174885,0
house,-2.7281180313012787,53.32085754723538,0
house,-2.724379076036703,53.32384966542367,0
house,-2.7230405981543213,53.323262492624494,0
house,-2.7192000279741007,53.321081035261585,0
house,-2.7217562287690202,53.32064995387628,0
house,-2.7211966393138893,53.32423446186945,0
house,-2.7254226697673696,53.320455579017136,0
house,-2.7209678680599008,53.319657859765805,0
house,-2.7200480257393207,53.3230493451749,0
house,-2.718527256581537,53.32127426684979,0
house,-2.725741546896624,53.321933652243175,0
house,-2.7186766318893145,53.321144140473194,0
house,-2.7213471021100055,53.323359051956466,0
house,-2.7261532237507993,53.32141390694543,0
house,-2.7229467931361944,53.32424726862277,0
house,-2.72496723008331,53.32355503103675,0
house,-2.7233237128472596,53.324940614594574,0
house,-2.7200876190981496,53.32349300960473,0
house,-2.7192368993980804,53.32267455866794,0
house,-2.723568119875829,53.3238762513978,0
house,-2.720823963056071,53.3233102143987,0
house,-2.7206493128474274,53.324305787898275,0
house,-2.724109096400467,53.322998750474376,0
house,-2.724009843602792,53.32169091740983,0
house,-2.722089941546955,53.319976046974425,0
house,-2.7229036076464412,53.320971632033896,0
house,-2.723234525151113,53.32046819913036,0
house,-2.724983876571493,53.324207110859724,0
house,-2.7201774632882216,53.31995697051868,0
house,-2.7195299514843208,53.32301124254155,0
house,-2.7168674719800423,53.32109804029765,0
house,-2.723520272981641,53.321550134902296,0
house,-2.719965354523385,53.32216270834382,0
house,-2.7231927552204693,53.323803775125256,0
house,-2.726131991649579,53.320907425051786,0
house,-2.718127768440081,53.322312703360744,0
house,-2.727878952359404,53.321191333065805,0
house,-2.719944164416238,53.32363240789528,0
house,-2.72556256738747,53.32351864544284,0
house,-2.7179061720432567,53.32263146300935,0
house,-2.723655362033671,53.32035656645272,0
house,-2.726704650866093,53.32316039863122,0
house,-2.719628505723653,53.32259485941912,0
house,-2.7184564226146963,53.3215957183969,0
house,-2.726515731894605,53.323332386564594,0
house,-2.717454464190227,53.32134835647888,0
house,-2.723635486806784,53.320836693982265,0
house,-2.728000205747841,53.3212735692806,0
house,-2.72405614380215,53.32350132836011,0
house,-2.7250130944236792,53.32350131450848,0
house,-2.7272051979550493,53.32179053440805,0
house,-2.726823795792808,53.32248353553339,0
house,-2.7209135410002903,53.3255007426181,0
house,-2.7228263397809482,53.32000706280399,0
house,-2.7253667606231486,53.32059145930981,0
house,-2.7235720660702802,53.32074813545325,0
house,-2.72290672487968,53.32108741699032,0
house,-2.723636946959777,53.323361065536474,0
house,-2.727205536230071,53.32093903093085,0
house,-2.7187787777985233,53.31973133903636,0
house,-2.7204903973003467,53.32219184287861,0
house,-2.723150638288037,53.32316480714142,0
house,-2.72289865597272,53.32465410499597,0
house,-2.722421322781962,53.32372860782827,0
house,-2.7220327437213196,53.3208500355627,0
house,-2.719811006802771,53.32126509140613,0
house,-2.722414848581984,53.32038042304966,0
house,-2.7206397898797814,53.32132904250449,0
house,-2.722637920115568,53.321987329345816,0
house,-2.723374073248956,53.32513502027114,0
house,-2.725315648463076,53.32093075095689,0
house,-2.725163992348266,53.32045413140906,0
house,-2.717179495257769,53.32156114927493,0
house,-2.7268144607638356,53.320633636539405,0
house,-2.724097438582944,53.320769122458884,0
house,-2.7216159893723186,53.32200398057371,0
house,-2.723372491704576,53.320744933486665,0
house,-2.7223112390336524,53.32131314235794,0
house,-2.722642273410697,53.321510962703584,0
house,-2.71967972662424,53.31999310206672,0
house,-2.7216286099767424,53.325154660365044,0
house,-2.7213069076029224,53.326070191850775,0
house,-2.7200673268390068,53.32184871563711,0
house,-2.7247415631241907,53.32422117360655,0
house,-2.727907844341891,53.32089150584472,0
house,-2.727890135031336,53.321867532334686,0
house,-2.7198421474137384,53.3223541074976,0
house,-2.724267536339365,53.321479553413084,0
house,-2.7230783758597914,53.32083263648881,0
house,-2.7252186882836704,53.32126051310102,0
house,-2.7239789958188516,53.32297405369021,0
house,-2.720011954319126,53.324944060439684,0
house,-2.719221756225316,53.322708971581825,0
house,-2.723259351811617,53.32086364400334,0
house,-2.7208735611949497,53.32135643443428,0
house,-2.7269401400850226,53.32126122062991,0
house,-2.724387510008345,53.32421397614528,0
house,-2.7246321220048726,53.321284285104625,0
house,-2.726428562575069,53.32307567908612,0
house,-2.7200396274020493,53.32274210441871,0
house,-2.7195835226781324,53.323874219353115,0
house,-2.726636690883344,53.322810916778984,0
house,-2.719713407078254,53.31995267229422,0
house,-2.723354360744727,53.31981357006534,0
house,-2.723501540724777,53.322646299374,0
house,-2.71941717178368,53.32137295983225,0
house,-2.727614580531323,53.32117757449025,0
house,-2.718221016385592,53.32273796431538,0
house,-2.7258825394287323,53.32308817290793,0
house,-2.726309381459194,53.32378931422961,0
house,-2.718454862038906,53.323205194382226,0
house,-2.722550476112531,53.324065638001144,0
house,-2.726433072326701,53.320840597931216,0
house,-2.725623121984721,53.32386310672281,0
house,-2.722261484509738,53.323208216633745,0
house,-2.7247216119211304,53.32144275988761,0
house,-2.7256043978917446,53.32143994294499,0
house,-2.726093319593296,53.32076338906102,0
house,-2.726165565433823,53.32113181457029,0
house,-2.7251619942096394,53.321582184421914,0
house,-2.7272544198904667,53.321810970668096,0
house,-2.7235916484971976,53.32408655278672,0
house,-2.719705550697816,53.32008598633519,0
house,-2.7271181452069513,53.32136536982621,0
house,-2.726627063518649,53.322171385519965,0
house,-2.721262785959749,53.32597497703603,0
house,-2.7247394368282456,53.323053351373616,0
house,-2.722021565460815,53.32488422932078,0
house,-2.7197212112533786,53.31981883085602,0
house,-2.7226089521796015,53.32420218528734,0
house,-2.7276971819085754,53.32143310088951,0
house,-2.7213559600914983,53.32447782947093,0
house,-2.720408798624515,53.32431338574354,0
house,-2.721952006177679,53.32268618342975,0
house,-2.7188923303473267,53.321903667118605,0
house,-2.718662343612454,53.3239098662238,0
house,-2.723578438585543,53.32177064837607,0
house,-2.7260508450075487,53.32152765867804,0
house,-2.7186738143767393,53.320931429299264,0
house,-2.718306377399031,53.322000045414484,0
house,-2.724039145074714,53.32150121912988,0
house,-2.7216356660828294,53.3220444604872,0
house,-2.7198396398783817,53.31928519610706,0
house,-2.7233184004077255,53.32269607159251,0
house,-2.71734914542894,53.32157195591513,0
house,-2.7258727409731085,53.324228201961496,0
house,-2.7264624753965716,53.32289703903657,0
house,-2.7250022798796456,53.32400326915276,0
house,-2.719252363837833,53.32458225297506,0
house,-2.721897844070161,53.325156560164274,0
house,-2.7230340663991153,53.3234439856339,0
house,-2.7243149336343326,53.32390457478492,0
house,-2.7200030774680997,53.32259035035419,0
house,-2.7231902924543263,53.3210241433122,0
house,-2.7244090022427074,53.322299540364256,0
house,-2.7210707704629593,53.32203491027508,0
house,-2.725884810686613,53.32141037647555,0
house,-2.724864108034291,53.322605266279425,0
house,-2.7205102914442807,53.325560470291556,0
house,-2.718811225333585,53.32302381664437,0
house,-2.725038544783922,53.32347266949719,0
house,-2.7205988930424745,53.32304592554388,0
house,-2.719542477765591,53.31985756102898,0
house,-2.7183033277279334,53.3233124850477,0
house,-2.725930328900895,53.32353785347013,0
house,-2.723703279881106,53.32496057935171,0
house,-2.722219421195039,53.32332473695816,0
house,-2.726423065749217,53.321925585429945,0
house,-2.719742301715762,53.32107491930378,0
house,-2.722586287404681,53.320574218299114,0
house,-2.7278024225149036,53.322009106196695,0
house,-2.722120680401186,53.31982949839819,0
house,-2.7185504661574447,53.322955069638034,0
house,-2.7228315947444353,53.32186956433873,0
house,-2.7221364688623426,53.32511825152302,0
house,-2.720517197962261,53.32125480089274,0
house,-2.7206402416996105,53.324814767298335,0
house,-2.724451051876173,53.32220642821846,0
house,-2.725303394358922,53.32059796413919,0
house,-2.721173068127627,53.32261681749609,0
house,-2.720191123777842,53.321442344899,0
house,-2.7223145532385224,53.32129220787881,0
house,-2.724261703274881,53.324651441762875,0
house,-2.7209688221857355,53.32165830028763,0
house,-2.7198865296035075,53.32146986429913,0
house,-2.7253417811102443,53.32071606372624,0
house,-2.727550558942462,53.32255753365074,0
house,-2.7183596605072644,53.320454899530496,0
house,-2.7217997257493303,53.32570135019583,0
house,-2.721217844409043,53.32174661367183,0
house,-2.721928504459602,53.32147271956971,0
house,-2.718316830602764,53.32184526202423,0
house,-2.724650725418257,53.32160954415653,0
house,-2.722863822570064,53.323074347818455,0
house,-2.7193436281665755,53.32427615727359,0
house,-2.7184148974606828,53.321003673379636,0
house,-2.7220546860015427,53.32181127026431,0
house,-2.7235964908157033,53.32447553143779,0
house,-2.7197162140565005,53.32426885077851,0
house,-2.7178659880463005,53.321993584835454,0
house,-2.722207219031306,53.321008714820195,0
house,-2.7204185298643186,53.32398918245453,0
house,-2.7225907274523804,53.32281879887029,0
house,-2.718677711970803,53.32233592626284,0
house,-2.7257741562980415,53.322584964944284,0
house,-2.719856639370301,53.32083073854741,0
house,-2.7276734946944305,53.321938866519105,0
house,-2.7218042800575306,53.32415304625602,0
house,-2.721841325174925,53.32127151308391,0
house,-2.7239997526486173,53.321226051978904,0
house,-2.721123826803662,53.32412398288663,0
house,-2.717623747687425,53.321008043899646,0
house,-2.725544588333397,53.32395093573952,0
house,-2.7268350159551806,53.322870237943356,0
house,-2.725969353705103,53.32075817350787,0
house,-2.724803490892674,53.322484623750455,0
house,-2.7191064349931375,53.3210142457169,0
house,-2.7220835267351338,53.32124023494767,0
house,-2.7262667658459048,53.32257811163773,0
house,-2.7255440048593,53.32163892696298,0
house,-2.7218154280108178,53.31977276416038,0
house,-2.7228064611129414,53.32408707798489,0
house,-2.7191557302702316,53.31992253886899,0
house,-2.722057139612473,53.320286859077775,0
house,-2.727244263927034,53.32178320641964,0
house,-2.7215971584060843,53.32304683115531,0
house,-2.7216492911597205,53.32138828776063,0
house,-2.7228277789707525,53.320759287666945,0
house,-2.720328282847421,53.324177602627046,0
house,-2.7251584721696753,53.32422350950122,0
house,-2.7219469307681883,53.32168693674421,0
house,-2.722062090727763,53.322313470391826,0
house,-2.721551702419439,53.32421637701789,0
house,-2.7188116730324507,53.320139362918546,0
house,-2.721220218396271,53.32401975633548,0
house,-2.7196513553740393,53.32413159896995,0
house,-2.720310862783179,53.32283302318799,0
house,-2.724631646924961,53.321985287619604,0
house,-2.7269274406692894,53.322562278733365,0
house,-2.724023529221843,53.321626462081504,0
house,-2.725639705245096,53.32336759703952,0
house,-2.7227242567521155,53.32045892836081,0
house,-2.7175182869575387,53.32067473988192,0
house,-2.7230574173887994,53.32492886625258,0
house,-2.720856224158601,53.32363479053154,0
house,-2.727046109518669,53.32204740956813,0
house,-2.723462219160543,53.32397489573356,0
house,-2.723761573397584,53.319944427881936,0
house,-2.723541278341119,53.32341540677883,0
house,-2.7243320106225517,53.32282829616686,0
house,-2.723707471982125,53.32410695740445,0
house,-2.720026785068223,53.321024342649224,0
house,-2.7224709046230107,53.32465057261585,0
house,-2.7204867566283255,53.3240226462462,0
house,-2.7223452590008486,53.324859512110784,0
house,-2.72019191299286,53.32135461652531,0
house,-2.7207640415867367,53.322857641126625,0
house,-2.7192711070706874,53.32230879290773,0
house,-2.7237593512369056,53.32368453374856,0
house,-2.721985911277941,53.321309109213956,0
house,-2.7253455861836677,53.32184169125411,0
house,-2.7225642059778767,53.32112156560254,0
house,-2.7214406615837765,53.323559648450434,0
house,-2.723953876927007,53.32084560480224,0
house,-2.726581719331168,53.323505516373835,0
house,-2.7241067946050355,53.32226931877069,0
house,-2.720852767980608,53.32313123486048,0
house,-2.7217668611351202,53.32134253009962,0
house,-2.7193778826816186,53.32477341552006,0
house,-2.7207101030129355,53.32323070290273,0
house,-2.722831018697594,53.325273050372594,0
house,-2.72191757818175,53.32247977849509,0
house,-2.718015080597823,53.32120141791336,0
house,-2.7176384393609205,53.321595532973305,0
house,-2.724796214771561,53.32079790432801,0
house,-2.719497289680419,53.322710834782754,0
house,-2.719878642611291,53.322639309443154,0
house,-2.726082640494686,53.321516499304856,0
house,-2.7182739974833807,53.32320042303282,0
house,-2.7234027778363155,53.3207527772206,0
house,-2.7201625631085857,53.31974101427155,0
house,-2.7255738697679446,53.323093426604814,0
house,-2.7183501991839436,53.32057725465561,0
house,-2.7201646494264278,53.32203939744806,0
house,-2.718242515740398,53.321527034430765,0
house,-2.7191853600641993,53.321147297353114,0
house,-2.7211582183477216,53.31975832003455,0
house,-2.7237414198838463,53.322024344625454,0
house,-2.7262664586322183,53.32235881812555,0
house,-2.723738250434212,53.32051782159014,0
house,-2.7192843580315347,53.3210114645472,0
house,-2.72107930192259,53.322181649121696,0
house,-2.7213591190234934,53.32219047570735,0
house,-2.7230596392254864,53.321640701326025,0
house,-2.720155268711254,53.321724711376895,0
house,-2.722273124086135,53.322124782370615,0
house,-2.72243558125571,53.32259689495929,0
house,-2.7210622651333707,53.32276284132811,0
house,-2.7216447854073014,53.32313890861981,0
house,-2.7259338475522434,53.32392117190208,0
house,-2.720410795928971,53.32558153228433,0
house,-2.722641373378977,53.32158627729327,0
house,-2.724862396949126,53.3208177608357,0
house,-2.720057590832275,53.32465961959688,0
house,-2.721331318632067,53.3258133436109,0
house,-2.7215059753884656,53.319831537886685,0
house,-2.7258615534707173,53.32298649060408,0
house,-2.7190146691878305,53.3229924127476,0
house,-2.719384994085532,53.32402041800317,0
house,-2.7196841147807067,53.31999991203543,0
house,-2.723516203638378,53.3214442264517,0
house,-2.7180390513010493,53.32046227954164,0
house,-2.7197633715232374,53.32285073243383,0
house,-2.721599525518414,53.3256422572899,0
house,-2.7227580448533657,53.31976174742332,0
house,-2.721655166273438,53.32053945378486,0
house,-2.7204689475488464,53.319955354000676,0
house,-2.7256400854340415,53.320802070168,0
house,-2.7202559539804088,53.31966495192384,0
house,-2.721526868822008,53.3256580215698,0
house,-2.724782380082835,53.32238736984702,0
house,-2.718990508745364,53.321082535867156,0
house,-2.7259915095345923,53.32095465712215,0
house,-2.72507642679751,53.321738865725486,0
house,-2.7190770767939982,53.32325148037314,0
house,-2.724732800748069,53.32117248039231,0
house,-2.723816679542081,53.32494583757869,0
house,-2.7234385984329386,53.322607309020064,0
house,-2.7209666852423346,53.32089270004805,0
house,-2.727698796342289,53.32180340511541,0
house,-2.718974456452242,53.321710561042934,0
house,-2.7243821639282193,53.320218834833184,0
house,-2.7220651431914877,53.31999263787328,0
house,-2.725188313332584,53.322868984348,0
house,-2.7237960152543192,53.31994405375556,0
house,-2.717841750724622,53.32179857557296,0
house,-2.7254336263992833,53.32268281936888,0
house,-2.718409650021686,53.32075008853436,0
house,-2.7187392811394027,53.321660964190094,0
house,-2.7235806624297845,53.324915521192466,0
house,-2.721988251106691,53.320345143740944,0
house,-2.717894082608012,53.3225509621715,0
house,-2.71934496219125,53.32112804064573,0
house,-2.721601699187734,53.32282101782771,0
house,-2.7228958365517486,53.32046654121532,0
house,-2.718992139382515,53.319553863426904,0
house,-2.72085330572028,53.32273030556895,0
house,-2.7239024048613456,53.32322335836262,0
house,-2.722073187786556,53.31942688912917,0
house,-2.719125816909698,53.322288075722305,0
house,-2.7224914535866915,53.323974105318776,0
house,-2.719078213735162,53.320011399894234,0
house,-2.7251318199950694,53.320482952939855,0
house,-2.720564189853322,53.32253683487115,0
house,-2.718322475080873,53.3230861582589,0
house,-2.7274624271851327,53.321046903539916,0
house,-2.717830840361619,53.32104181356412,0
house,-2.7215618762572804,53.32327657204633,0
house,-2.7196840986581505,53.320048309943914,0
house,-2.7217558982235244,53.320968118159996,0
house,-2.725941322506132,53.32072047592852,0
house,-2.7248398418161894,53.32055971666647,0
house,-2.7189530681048484,53.31996539995513,0
house,-2.7244307599398594,53.32050763727255,0
house,-2.72405919535268,53.32149236188493,0
house,-2.7194956739939173,53.32277019923665,0
house,-2.724873548368248,53.32183253616809,0
house,-2.718785599812432,53.320445932759796,0
house,-2.717995878919284,53.32024560578015,0
house,-2.7231037305960495,53.32202150658812,0
house,-2.717492179230791,53.320892020487484,0
house,-2.7225952494211456,53.319569094297584,0
house,-2.720306540452691,53.31980249013641,0
house,-2.7195237711601186,53.323182108695754,0
house,-2.7241830447045645,53.32249559058212,0
house,-2.7227632361375207,53.32107460425945,0
house,-2.717653038727146,53.321177411509325,0
house,-2.7210204152311928,53.32225812593884,0
house,-2.7195631636577047,53.32050328308792,0
house,-2.719484570607525,53.32055079911713,0
house,-2.721845263754613,53.32467350256607,0
house,-2.719713275856232,53.32079410248688,0
house,-2.7226911708933916,53.322733346804874,0
house,-2.721541811661037,53.31987666063726,0
house,-2.7226250468656437,53.31989164194526,0
house,-2.7237475109759792,53.323029491984165,0
house,-2.727262248338129,53.32265877104359,0
house,-2.725077521408378,53.32283559575486,0
house,-2.7214534362350893,53.32350508868295,0
house,-2.726491335397014,53.32245945858885,0
house,-2.719937722203896,53.32401553502637,0
house,-2.7250727752038517,53.322093018184376,0
house,-2.72179121115499,53.3195870918311,0
house,-2.7193107538941774,53.32358023490326,0
house,-2.7249994364562813,53.321783532167245,0
house,-2.7263321614652214,53.32224357868012,0
house,-2.726375348113015,53.323414859240486,0
house,-2.719586719896754,53.32308301282228,0
house,-2.723618695827396,53.32133405202943,0
house,-2.7179997220884773,53.320712733088506,0
house,-2.721100226117169,53.321093568186726,0
house,-2.7215694724431736,53.32144911186561,0
house,-2.72173488900402,53.325295129847326,0
house,-2.726065609942183,53.3215778095581,0
house,-2.7257422376058607,53.320485466562545,0
house,-2.719479442826739,53.322804043975516,0
house,-2.7222770867849744,53.32456135774082,0
house,-2.7239475467566305,53.322044119814095,0
house,-2.7177603602043723,53.320913450524046,0
house,-2.7257771195886957,53.32079322067641,0
house,-2.724062055158657,53.32408053160522,0
house,-2.7201481603671946,53.32488238105195,0
house,-2.7217560505147538,53.3196563383917,0
house,-2.722620252700835,53.319954234705435,0
house,-2.7239560321994234,53.324725314776764,0
house,-2.71995392795342,53.32305221725094,0
house,-2.7197007892113474,53.32470535427262,0
house,-2.7214243629771304,53.32276559922262,0
house,-2.719841486879864,53.32298240772194,0
house,-2.7194951807849193,53.324720338645506,0
house,-2.7231551558040934,53.324533168067255,0
house,-2.7212009521969995,53.320352122849485,0
house,-2.726560963432428,53.323435927901855,0
house,-2.7259487592223826,53.324256935350974,0
house,-2.722500475391716,53.32470574979717,0
house,-2.7193671248701854,53.32455202066051,0
house,-2.7256441148205806,53.32369655066836,0
house,-2.723395608642022,53.322517462129255,0
house,-2.7174956390184355,53.320708641540584,0
house,-2.7244226250442365,53.32307312421817,0
house,-2.7213942835961533,53.31986683284748,0
house,-2.71830305166005,53.32307799917015,0
house,-2.7221974407734986,53.32139444485608,0
house,-2.725860536212243,53.320655899491136,0
house,-2.7220953754584496,53.32015129795239,0
house,-2.718018403541486,53.32226386635907,0
house,-2.7218228652338463,53.325161285337636,0
house,-2.725764169523133,53.323218742786665,0
house,-2.7252969569643084,53.32296103467891,0
house,-2.7188849815218585,53.32182214536596,0
house,-2.726029524134665,53.32291122403785,0
house,-2.72472112047137,53.32308495942439,0
house,-2.7206390041997186,53.320684019837046,0
house,-2.727576797099498,53.32127847035499,0
house,-2.7250368657148307,53.320786901314406,0
house,-2.7194672612233624,53.32232153545504,0
house,-2.7192906006700603,53.321792642483224,0
house,-2.7192619762425876,53.32034405115587,0
house,-2.7222948543866683,53.32446163378316,0
house,-2.7219185946755027,53.32045641234578,0
house,-2.7196670540915644,53.31962866703132,0
house,-2.717234874655546,53.32129603820173,0
house,-2.7211772788115853,53.32388505585103,0
house,-2.722897015093654,53.323753752655385,0
house,-2.7228539972638726,53.32017936932118,0
house,-2.7221296728618527,53.323536026214335,0
house,-2.7231488056781306,53.32476253721671,0
house,-2.720033852562869,53.31940654489372,0
house,-2.723073398927388,53.32099210225154,0
house,-2.720587181080585,53.321393425607724,0
house,-2.7224215438100043,53.31974684592509,0
